# _tick,_time,step,mean_episode_return,mean_episode_step,total_loss,pg_loss,baseline_loss,entropy_loss,learner_queue_size,train_seconds
4795,1654578460.2263951,24115200,58.17951202392578,2541.120361328125,69.67206573486328,29.220211029052734,45.90849685668945,-5.456643581390381,32,13428.9
4796,1654578461.721005,24117760,55.2421760559082,2287.302001953125,327.4862365722656,209.31739807128906,123.57737731933594,-5.408552169799805,32,13433.9
4797,1654578463.185766,24120320,25.65616226196289,2163.046875,213.8446502685547,114.12324523925781,105.11308288574219,-5.39167594909668,32,13433.9
4798,1654578464.6631155,24122880,70.26512145996094,2106.262451171875,-37.01044845581055,-76.71539306640625,45.05664825439453,-5.3517022132873535,32,13433.9
4799,1654578466.0907319,24125440,12.859804153442383,2110.583251953125,284.2190856933594,201.19622802734375,88.43437194824219,-5.411518573760986,32,13438.9
4800,1654578467.457602,24128000,58.50699996948242,1426.1390380859375,233.52967834472656,138.62796020507812,100.34280395507812,-5.441091060638428,32,13438.9
4801,1654578468.9204454,24130560,155.94314575195312,2526.11181640625,-186.31423950195312,-183.84622192382812,2.982595682144165,-5.450611591339111,32,13438.9
4802,1654578470.3098571,24133120,44.07339096069336,2801.934326171875,8.935789108276367,-23.12668228149414,37.52750778198242,-5.465036392211914,32,13438.9
4803,1654578471.701442,24135680,56.860694885253906,1922.8890380859375,-34.93242645263672,-59.306732177734375,29.808433532714844,-5.434126853942871,32,13443.9
4804,1654578473.232157,24138240,102.7094955444336,2608.861328125,-128.28843688964844,-129.52757263183594,6.648479461669922,-5.40934944152832,32,13443.9
4805,1654578482.016188,24153600,134.1315155029297,1859.333984375,85.62460327148438,41.12632751464844,49.92254638671875,-5.4242706298828125,32,13453.9
4806,1654578483.5173428,24156160,98.65972900390625,2007.9664306640625,18.68498992919922,-16.86841583251953,40.9631462097168,-5.409739971160889,32,13453.9
4807,1654578486.3242264,24161280,7.9516706466674805,2396.3984375,295.2340393066406,189.27365112304688,111.34171295166016,-5.381324291229248,32,13458.9
4808,1654578487.761926,24163840,28.162338256835938,1753.6839599609375,-95.33578491210938,-105.7405014038086,15.798612594604492,-5.3938984870910645,32,13458.9
4809,1654578490.5727754,24168960,121.59903717041016,2146.694580078125,-0.6873054504394531,-18.01681900024414,22.762535095214844,-5.433021545410156,32,13458.9
4810,1654578493.3915794,24174080,58.07128143310547,2461.868896484375,121.77295684814453,69.78707885742188,57.461021423339844,-5.475141525268555,32,13463.9
4811,1654578496.2827694,24179200,54.452415466308594,2010.235595703125,-121.39186096191406,-142.42129516601562,26.49816131591797,-5.4687275886535645,32,13468.9
4812,1654578497.6239579,24181760,34.17127990722656,2362.743896484375,106.8243408203125,63.57567596435547,48.71670150756836,-5.46803617477417,32,13468.9
4813,1654578501.7419631,24189440,86.31005859375,1651.651611328125,314.65509033203125,235.24734497070312,84.94117736816406,-5.53343391418457,32,13473.9
4814,1654578504.5553417,24194560,-30.718286514282227,2063.141845703125,792.8878784179688,525.4481201171875,272.96246337890625,-5.522677421569824,32,13473.9
4815,1654578505.8650682,24197120,10.279718399047852,2369.896484375,155.64208984375,90.35291290283203,70.81883239746094,-5.529658317565918,32,13473.9
4816,1654578507.2865412,24199680,71.0090560913086,1896.2698974609375,84.36801147460938,33.275978088378906,56.60771942138672,-5.515685558319092,32,13478.9
4817,1654578508.697522,24202240,48.41599655151367,2269.192138671875,-121.65178680419922,-134.63694763183594,18.439041137695312,-5.453882694244385,32,13478.9
4818,1654578510.09724,24204800,22.420394897460938,1817.3563232421875,-185.76998901367188,-191.0871124267578,10.794513702392578,-5.477385997772217,32,13478.9
4819,1654578511.587236,24207360,28.997318267822266,2024.5531005859375,-13.341598510742188,-50.32194137573242,42.478477478027344,-5.498134136199951,32,13483.9
4820,1654578516.0328045,24215040,68.27920532226562,2567.944091796875,-90.85389709472656,-128.96249389648438,43.52766799926758,-5.419070720672607,32,13488.9
4821,1654578517.371488,24217600,91.66381072998047,2091.951904296875,-43.244197845458984,-95.83432006835938,58.035133361816406,-5.445011138916016,32,13488.9
4822,1654578518.8649452,24220160,11.009370803833008,1793.6031494140625,240.25363159179688,134.06375122070312,111.63809204101562,-5.448206424713135,32,13488.9
4823,1654578520.2423682,24222720,100.8419418334961,2030.923828125,151.259765625,98.42156982421875,58.25126266479492,-5.413073539733887,32,13488.9
4824,1654578521.7095132,24225280,66.78622436523438,2224.456298828125,133.75399780273438,70.94412231445312,68.22908782958984,-5.419223785400391,32,13493.9
4825,1654578523.1496923,24227840,73.65792846679688,1697.1512451171875,-55.98709487915039,-82.68287658691406,32.144691467285156,-5.448910236358643,32,13493.9
4826,1654578524.5587504,24230400,40.040313720703125,1960.8656005859375,249.78103637695312,158.31419372558594,96.93588256835938,-5.469040393829346,32,13493.9
4827,1654578526.0236306,24232960,31.33873748779297,2473.065673828125,-197.39404296875,-207.19857788085938,15.260236740112305,-5.455698490142822,32,13499.0
4828,1654578527.351034,24235520,1.1297874450683594,2000.53515625,-30.472522735595703,-58.166011810302734,33.150299072265625,-5.4568095207214355,32,13499.0
4829,1654578528.780516,24238080,-19.38043975830078,2165.678955078125,-0.3147125244140625,-11.709843635559082,16.841596603393555,-5.446465492248535,32,13499.0
4830,1654578531.6267016,24243200,38.36012268066406,2369.302490234375,305.2142333984375,215.81137084960938,94.94966125488281,-5.546826362609863,32,13504.0
4831,1654578534.507053,24248320,55.79166030883789,2513.438232421875,76.96642303466797,28.071481704711914,54.360755920410156,-5.4658098220825195,32,13504.0
4832,1654578535.9993553,24250880,61.95440673828125,1610.4652099609375,359.94354248046875,219.24949645996094,146.15908813476562,-5.46502685546875,32,13509.0
4833,1654578537.411261,24253440,77.73497009277344,2353.730224609375,15.056396484375,-21.688634872436523,42.21637725830078,-5.471346378326416,32,13509.0
4834,1654578538.824855,24256000,23.38067626953125,1825.5172119140625,-114.81535339355469,-131.3054656982422,21.94925308227539,-5.459135055541992,32,13509.0
4835,1654578544.4730844,24266240,74.5186538696289,2038.0523681640625,369.5929870605469,268.693115234375,106.39430236816406,-5.494430065155029,32,13514.0
4836,1654578545.9144747,24268800,125.68980407714844,2446.922607421875,-175.76010131835938,-180.48391723632812,10.209260940551758,-5.485439300537109,32,13514.0
4837,1654578551.457653,24279040,57.24851608276367,1516.2117919921875,-187.91024780273438,-196.63589477539062,14.1380615234375,-5.412420749664307,32,13524.0
4838,1654578552.8336704,24281600,29.459352493286133,2026.643798828125,110.33171844482422,63.00021743774414,52.75967788696289,-5.428177356719971,32,13524.0
4839,1654578554.3015506,24284160,87.15658569335938,1260.4195556640625,286.8559265136719,197.5008087158203,94.77928161621094,-5.424151420593262,32,13524.0
4840,1654578564.3365164,24302080,26.939645767211914,2536.955078125,-102.77604675292969,-109.98832702636719,12.456814765930176,-5.244536399841309,32,13534.0
4841,1654578568.6659122,24309760,82.00927734375,2133.442138671875,-108.26626586914062,-136.86631774902344,33.85523986816406,-5.255186557769775,32,13539.0
4842,1654578571.4145775,24314880,-14.780801773071289,2156.159423828125,408.27642822265625,239.76156616210938,173.84661865234375,-5.3317670822143555,32,13544.0
4843,1654578572.7640467,24317440,48.703670501708984,2308.466796875,-30.652185440063477,-55.35911560058594,30.033565521240234,-5.326634883880615,32,13544.0
4844,1654578574.199473,24320000,30.775684356689453,2066.761474609375,82.58092498779297,5.304759979248047,82.64747619628906,-5.371316432952881,32,13544.0
4845,1654578575.5801737,24322560,30.304698944091797,1988.59375,458.9197998046875,342.8715515136719,121.47065734863281,-5.422430038452148,32,13544.0
4846,1654578577.006042,24325120,81.75873565673828,2463.846923828125,287.7266845703125,177.75106811523438,115.37811279296875,-5.40248441696167,32,13549.0
4847,1654578579.9080238,24330240,35.3422966003418,2299.42822265625,177.7413330078125,117.48541259765625,65.619873046875,-5.36394739151001,32,13549.0
4848,1654578581.40539,24332800,-47.0546760559082,2680.947265625,-163.65419006347656,-164.076171875,5.745448112487793,-5.3234663009643555,32,13554.0
4849,1654578582.8997734,24335360,106.25308990478516,1729.962158203125,168.4624786376953,102.73881530761719,71.06531524658203,-5.341657638549805,32,13554.0
4850,1654578584.2540765,24337920,151.02151489257812,1668.578125,229.82664489746094,113.23124694824219,121.92337036132812,-5.327972412109375,32,13554.0
4851,1654578585.7406113,24340480,71.4850082397461,2261.708984375,124.46084594726562,66.76749420166016,63.00718307495117,-5.313826560974121,32,13554.0
4852,1654578587.1254737,24343040,127.85083770751953,1571.515625,41.54642105102539,1.8197021484375,45.010536193847656,-5.283816814422607,32,13559.0
4853,1654578589.8772056,24348160,62.74751281738281,1908.8270263671875,19.2147159576416,-25.053924560546875,49.477840423583984,-5.209200382232666,32,13559.0
4854,1654578591.3037748,24350720,40.470489501953125,2293.04931640625,-193.13095092773438,-196.26959228515625,8.338554382324219,-5.199925422668457,32,13564.0
4855,1654578592.7773638,24353280,86.9280776977539,1856.34375,182.9803924560547,96.15446472167969,92.02984619140625,-5.203925609588623,32,13564.0
4856,1654578594.1636174,24355840,144.02264404296875,2509.17822265625,129.1130828857422,65.10902404785156,69.15062713623047,-5.146557331085205,32,13564.0
4857,1654578597.0491931,24360960,53.490814208984375,1582.9468994140625,7.428572177886963,-24.52756118774414,37.12322235107422,-5.167088985443115,32,13569.0
4858,1654578598.4368994,24363520,77.62675476074219,1767.4820556640625,9.077932357788086,-88.02779388427734,102.34317779541016,-5.237452030181885,32,13569.0
4859,1654578608.5378807,24381440,67.93355560302734,2362.286865234375,308.0006103515625,168.9508819580078,144.17864990234375,-5.1289191246032715,32,13579.0
4860,1654578614.3680043,24391680,36.382843017578125,1612.1219482421875,-88.89366149902344,-179.06570434570312,95.23837280273438,-5.066333293914795,32,13584.0
4861,1654578617.3114934,24396800,4.249637603759766,2001.514892578125,-80.74481201171875,-106.2726821899414,30.625566482543945,-5.097696781158447,32,13589.0
4862,1654578621.5215576,24404480,6.949579238891602,2063.272216796875,8.04290771484375,-34.51325988769531,47.65232849121094,-5.096160411834717,32,13594.0
4863,1654578625.9839337,24412160,74.4188003540039,1560.382080078125,-96.95713806152344,-99.1843490600586,7.298020839691162,-5.070809841156006,32,13594.0
4864,1654578630.092355,24419840,69.59751892089844,2408.552734375,3.6218905448913574,-24.411296844482422,33.126007080078125,-5.092819690704346,32,13599.1
4865,1654578633.0317192,24424960,39.04227066040039,2101.782958984375,269.3228454589844,156.49249267578125,117.91704559326172,-5.086694240570068,32,13604.1
4866,1654578635.872892,24430080,-3.7809054851531982,2068.37548828125,287.22900390625,167.2471160888672,125.04691314697266,-5.065039157867432,32,13604.1
4867,1654578637.2142544,24432640,23.699722290039062,1964.403564453125,294.2283935546875,195.01808166503906,104.30183410644531,-5.091526508331299,32,13609.1
4868,1654578641.5568173,24440320,-33.74077606201172,1838.700439453125,326.7855529785156,176.0949249267578,155.77435302734375,-5.083723068237305,32,13614.1
4869,1654578644.4248443,24445440,18.1505184173584,1994.88671875,-251.50555419921875,-252.3349609375,5.951035499572754,-5.121622085571289,32,13614.1
4870,1654578647.307291,24450560,58.870723724365234,1811.2952880859375,-154.41981506347656,-197.01904296875,47.7744026184082,-5.175171375274658,32,13619.1
4871,1654578648.843695,24453120,41.290916442871094,2181.706298828125,-46.24414825439453,-88.26905822753906,47.20457458496094,-5.179664134979248,32,13619.1
4872,1654578651.6900864,24458240,41.770606994628906,2908.837646484375,-54.44662094116211,-69.67162322998047,20.364822387695312,-5.139820098876953,32,13624.1
4873,1654578653.108428,24460800,66.76146697998047,2082.31884765625,35.007232666015625,-1.0774116516113281,41.25062561035156,-5.165982723236084,32,13624.1
4874,1654578658.5857754,24471040,38.71168518066406,2186.495361328125,-144.46322631835938,-187.88180541992188,48.51496887207031,-5.096391677856445,32,13629.1
4875,1654578660.050363,24473600,-7.050333499908447,1941.5133056640625,39.26362609863281,14.983771324157715,29.390974044799805,-5.111116409301758,32,13629.1
4876,1654578662.888795,24478720,63.7105598449707,2055.19140625,98.49217987060547,44.44371795654297,59.16608428955078,-5.1176252365112305,32,13634.1
4877,1654578664.369649,24481280,25.459123611450195,2156.13134765625,-0.5649290084838867,-40.16175842285156,44.720191955566406,-5.1233625411987305,32,13634.1
4878,1654578668.6208723,24488960,46.166866302490234,1651.6473388671875,-73.99699401855469,-116.18983459472656,47.36016082763672,-5.167322158813477,32,13639.1
4879,1654578669.9800458,24491520,61.35023498535156,2716.116943359375,256.3506164550781,85.34915161132812,176.14532470703125,-5.143868446350098,32,13639.1
4880,1654578672.8593967,24496640,27.270017623901367,1811.6370849609375,245.49485778808594,152.92654418945312,97.6856689453125,-5.117356777191162,32,13644.1
4881,1654578677.1932614,24504320,40.791622161865234,2488.574951171875,69.6371841430664,33.99077606201172,40.72044372558594,-5.074037551879883,32,13649.1
4882,1654578679.9861903,24509440,114.08624267578125,2012.5687255859375,-143.05479431152344,-148.85086059570312,10.784996032714844,-4.988931655883789,32,13649.1
4883,1654578681.4290159,24512000,14.695018768310547,1705.2281494140625,-156.10284423828125,-162.34176635742188,11.227599143981934,-4.98868465423584,32,13654.1
4884,1654578684.2006505,24517120,27.220476150512695,2403.423583984375,368.1532897949219,231.82513427734375,141.30441284179688,-4.976259231567383,32,13654.1
4885,1654578688.2788484,24524800,212.64743041992188,1388.21875,31.142127990722656,-5.721736907958984,41.843475341796875,-4.979610919952393,32,13659.1
4886,1654578689.685878,24527360,-6.480444431304932,2127.086669921875,-298.44085693359375,-314.18212890625,20.758726119995117,-5.017469882965088,32,13659.1
4887,1654578691.1304033,24529920,-20.07785415649414,2272.050048828125,-116.89964294433594,-134.598876953125,22.724647521972656,-5.025410175323486,32,13664.1
4888,1654578701.0878363,24547840,77.56576538085938,2720.507080078125,-89.10729217529297,-102.3978042602539,18.431901931762695,-5.141384601593018,32,13669.1
4889,1654578706.7787266,24558080,54.91126251220703,1959.73046875,60.36091995239258,20.135822296142578,45.31231689453125,-5.087214946746826,32,13679.1
4890,1654578708.1660526,24560640,54.980987548828125,2129.07421875,299.5422058105469,212.2237548828125,92.39999389648438,-5.081541061401367,32,13679.1
4891,1654578712.516181,24568320,26.87537956237793,2197.109375,-79.89069366455078,-126.745361328125,51.95916748046875,-5.104496479034424,32,13684.1
4892,1654578715.4625194,24573440,29.80690574645996,2312.942138671875,24.141639709472656,-29.88700294494629,59.17074203491211,-5.142098426818848,32,13684.1
4893,1654578719.7109568,24581120,49.545318603515625,2541.568115234375,-158.4029541015625,-170.70440673828125,17.402013778686523,-5.100549221038818,32,13689.1
4894,1654578721.0769439,24583680,43.0604362487793,1774.1890869140625,2.1571712493896484,-40.249000549316406,47.5140380859375,-5.107866287231445,32,13689.1
4895,1654578729.969382,24599040,49.13584899902344,2279.77392578125,-76.54901885986328,-112.27193450927734,40.96721649169922,-5.244299411773682,32,13699.2
4896,1654578731.3266404,24601600,106.79940795898438,1988.2574462890625,-36.26304244995117,-62.0452995300293,31.031639099121094,-5.2493815422058105,32,13704.2
4897,1654578734.4141443,24606720,54.42127990722656,2166.92626953125,151.0759735107422,80.96913146972656,75.38252258300781,-5.275674819946289,32,13704.2
4898,1654578740.0188231,24616960,26.519472122192383,2252.556396484375,-69.33506774902344,-86.82890319824219,22.802913665771484,-5.309079647064209,32,13709.2
4899,1654578742.9605854,24622080,25.890024185180664,2329.298828125,44.64844512939453,9.867435455322266,40.09288787841797,-5.311880111694336,32,13714.2
4900,1654578744.2723584,24624640,68.76402282714844,2718.552490234375,-142.7337646484375,-144.9658203125,7.595148086547852,-5.363105297088623,32,13714.2
4901,1654578747.0185518,24629760,24.201351165771484,2210.376708984375,-4.754949569702148,-31.04486846923828,31.6290225982666,-5.339103698730469,32,13719.2
4902,1654578752.8639247,24640000,46.57243728637695,2278.867919921875,12.03550910949707,-0.43544626235961914,17.852296829223633,-5.381341934204102,32,13724.2
4903,1654578755.745714,24645120,72.6279067993164,2276.579345703125,-15.649087905883789,-41.731380462646484,31.435028076171875,-5.352735996246338,32,13724.2
4904,1654578760.0596933,24652800,38.03330993652344,2358.361328125,180.96511840820312,116.33074951171875,69.91857147216797,-5.284212112426758,32,13729.2
4905,1654578762.9317188,24657920,56.12055587768555,2333.405517578125,78.00367736816406,21.443458557128906,61.82301712036133,-5.262801170349121,32,13734.2
4906,1654578765.8049204,24663040,-2.8005051612854004,1976.3719482421875,217.9389190673828,159.0050048828125,64.14096069335938,-5.207052230834961,32,13734.2
4907,1654578768.6764367,24668160,215.31614685058594,1932.3125,-30.9512939453125,-63.94295120239258,38.2037239074707,-5.212067604064941,32,13739.2
4908,1654578770.2371562,24670720,9.469359397888184,2202.948486328125,163.34963989257812,69.85214233398438,98.73037719726562,-5.232872486114502,32,13739.2
4909,1654578781.4838386,24691200,27.551240921020508,2868.02197265625,82.94303894042969,23.51809310913086,64.66160583496094,-5.23666524887085,32,13754.2
4910,1654578784.324512,24696320,96.8647232055664,2546.71337890625,-168.4464569091797,-164.6575469970703,1.3989031314849854,-5.1878180503845215,32,13754.2
4911,1654578787.194181,24701440,56.90041732788086,2108.08203125,-94.63247680664062,-115.49986267089844,26.060932159423828,-5.193545341491699,32,13759.2
4912,1654578791.5066376,24709120,122.1058349609375,2093.979248046875,233.77752685546875,159.35415649414062,79.67636108398438,-5.252992630004883,32,13764.2
4913,1654578797.184004,24719360,42.20237731933594,2598.638427734375,-172.5003662109375,-185.22134399414062,17.95878028869629,-5.237813472747803,32,13769.2
4914,1654578801.435223,24727040,95.23515319824219,2543.7265625,364.6501770019531,245.3907012939453,124.49154663085938,-5.232089042663574,32,13774.2
4915,1654578802.8564808,24729600,213.20933532714844,2573.01171875,-161.15829467773438,-160.63424682617188,4.7092742919921875,-5.233316421508789,32,13774.2
4916,1654578804.2509024,24732160,66.6905746459961,2458.651611328125,153.2728729248047,114.82964324951172,43.68398666381836,-5.240752220153809,32,13774.2
4917,1654578805.7413495,24734720,39.912635803222656,2689.87548828125,130.90574645996094,88.55045318603516,47.594482421875,-5.2391886711120605,32,13774.2
4918,1654578807.2196531,24737280,29.3918399810791,2395.978271484375,105.93553161621094,64.12479400634766,47.04022979736328,-5.229492664337158,32,13779.2
4919,1654578814.4212348,24750080,24.88079071044922,2618.840576171875,71.07754516601562,29.84835433959961,46.508323669433594,-5.279129981994629,32,13784.2
4920,1654578818.6441984,24757760,33.71494674682617,1956.8211669921875,-46.53080368041992,-74.72660827636719,33.51591491699219,-5.3201117515563965,32,13789.2
4921,1654578821.5153432,24762880,47.893680572509766,1902.47265625,434.2010192871094,326.41900634765625,113.09442901611328,-5.312422275543213,32,13794.2
4922,1654578822.9503171,24765440,13.579626083374023,2151.490234375,383.454833984375,285.26806640625,103.51019287109375,-5.3234405517578125,32,13794.2
4923,1654578828.604047,24775680,45.00996780395508,2124.094482421875,294.44281005859375,205.91119384765625,93.83476257324219,-5.3031744956970215,32,13799.3
4924,1654578829.975296,24778240,5.630422592163086,2323.516845703125,487.5499572753906,361.6638488769531,131.16819763183594,-5.2820844650268555,32,13799.3
4925,1654578832.831354,24783360,51.00099182128906,2148.175537109375,302.5409240722656,204.4607391357422,103.38356018066406,-5.303386211395264,32,13804.3
4926,1654578834.3372562,24785920,70.9889907836914,1955.001953125,-65.47388458251953,-79.35102081298828,19.160400390625,-5.283262252807617,32,13804.3
4927,1654578841.6552658,24798720,9.654586791992188,2377.296875,-76.57585144042969,-107.46434020996094,36.17662811279297,-5.288136005401611,32,13814.3
4928,1654578843.0471659,24801280,55.529327392578125,2155.992919921875,165.54827880859375,92.24688720703125,78.58246612548828,-5.281068325042725,32,13814.3
4929,1654578847.485574,24808960,62.24055480957031,2046.2156982421875,921.8648681640625,604.2196655273438,322.9143981933594,-5.269167423248291,32,13819.3
4930,1654578851.6491783,24816640,12.289778709411621,2549.931640625,-129.348388671875,-135.96826171875,11.982832908630371,-5.362967491149902,32,13824.5
4931,1654578853.0201676,24819200,24.74018096923828,2765.583740234375,-57.47685623168945,-78.17137908935547,26.062395095825195,-5.367871284484863,32,13824.5
4932,1654578855.7952883,24824320,75.99906921386719,2584.85986328125,3.869539737701416,-37.108062744140625,46.38703155517578,-5.40942907333374,32,13824.5
4933,1654578857.2614305,24826880,-9.39021110534668,2578.090576171875,-42.28799819946289,-71.48664855957031,34.565284729003906,-5.366633892059326,32,13829.5
4934,1654578864.356082,24839680,114.44788360595703,2277.624267578125,234.84088134765625,159.8184356689453,80.47834777832031,-5.455905437469482,32,13834.5
4935,1654578865.68028,24842240,4.790106773376465,1790.5093994140625,-38.3436164855957,-79.9641342163086,47.05268096923828,-5.432164192199707,32,13834.5
4936,1654578868.509245,24847360,50.123077392578125,2694.444091796875,-60.833038330078125,-77.78262329101562,22.415952682495117,-5.46636962890625,32,13839.5
4937,1654578869.923682,24849920,78.3966064453125,1740.2945556640625,120.58432006835938,59.270294189453125,66.77112579345703,-5.4571003913879395,32,13839.5
4938,1654578871.4631124,24852480,-2.6403393745422363,2512.224609375,-32.59174346923828,-66.7834243774414,39.638221740722656,-5.446542739868164,32,13839.5
4939,1654578872.8180425,24855040,44.17964553833008,2196.15087890625,395.087890625,232.63723754882812,167.87481689453125,-5.424175262451172,32,13844.5
4940,1654578874.2118723,24857600,212.5585479736328,2390.15869140625,142.7783660888672,69.70999145507812,78.47982025146484,-5.4114556312561035,32,13844.5
4941,1654578875.654364,24860160,92.44474792480469,2607.19580078125,195.51513671875,109.37178039550781,91.541015625,-5.3976664543151855,32,13844.5
4942,1654578877.071526,24862720,57.305870056152344,2545.252685546875,460.60821533203125,313.37689208984375,152.6130828857422,-5.381762504577637,32,13849.5
4943,1654578879.9782915,24867840,53.00241470336914,2215.42431640625,79.73371124267578,38.6282844543457,46.479408264160156,-5.373985767364502,32,13849.5
4944,1654578881.3898435,24870400,71.7071533203125,2215.969482421875,-222.96359252929688,-233.30130004882812,15.672256469726562,-5.334550857543945,32,13849.5
4945,1654578885.8281097,24878080,22.189342498779297,2194.71875,224.0479736328125,160.50267028808594,68.8983154296875,-5.3530192375183105,32,13854.5
4946,1654578890.2305605,24885760,65.22869873046875,2388.883544921875,318.63140869140625,205.25701904296875,118.66352844238281,-5.289134979248047,32,13859.5
4947,1654578894.6173203,24893440,34.55722427368164,1919.6402587890625,-176.3966064453125,-190.92343139648438,19.77945327758789,-5.252616882324219,32,13864.5
4948,1654578897.4165514,24898560,-38.90338134765625,2362.20703125,-95.41690826416016,-100.78182220458984,10.609563827514648,-5.24465274810791,32,13869.5
4949,1654578898.9130447,24901120,3.428905963897705,2595.45703125,-32.11753463745117,-40.22227096557617,13.348491668701172,-5.24375581741333,32,13869.5
4950,1654578901.672361,24906240,106.38626098632812,1900.3765869140625,116.3698959350586,58.1900749206543,63.41131591796875,-5.23150110244751,32,13874.6
4951,1654578903.033203,24908800,86.52771759033203,2677.599609375,-158.87196350097656,-158.846923828125,5.191713809967041,-5.216747283935547,32,13874.6
4952,1654578904.4708362,24911360,54.179630279541016,2058.56298828125,221.755859375,138.2344207763672,88.73995971679688,-5.218522548675537,32,13874.6
4953,1654578907.2812214,24916480,41.12272262573242,2322.86376953125,61.08101272583008,1.564378261566162,64.79592895507812,-5.279294013977051,32,13879.6
4954,1654578908.7290819,24919040,13.735682487487793,2566.130615234375,-8.876835823059082,-63.18586730957031,59.548545837402344,-5.239514350891113,32,13879.6
4955,1654578910.1121707,24921600,2.539519786834717,1972.6890869140625,51.08443069458008,5.0836405754089355,51.24260330200195,-5.2418131828308105,32,13879.6
4956,1654578911.4911497,24924160,86.23282623291016,1820.2664794921875,148.6072235107422,90.99258422851562,62.8753547668457,-5.26071310043335,32,13879.6
4957,1654578914.2917042,24929280,10.444642066955566,2528.535888671875,-80.78492736816406,-127.66791534423828,52.131011962890625,-5.248027801513672,32,13884.6
4958,1654578918.5631535,24936960,20.74001693725586,2182.33203125,660.6220092773438,442.52056884765625,223.39657592773438,-5.2950921058654785,32,13889.6
4959,1654578921.3995564,24942080,44.61839294433594,1946.184814453125,130.2103271484375,28.868270874023438,106.6042709350586,-5.262208461761475,32,13889.6
4960,1654578924.1360168,24947200,42.36026382446289,2179.24072265625,-182.84158325195312,-181.56375122070312,4.035252571105957,-5.313075542449951,32,13894.6
4961,1654578926.9950078,24952320,31.865299224853516,2386.706298828125,319.6022033691406,213.13272094726562,111.82313537597656,-5.353658676147461,32,13899.6
4962,1654578928.4389842,24954880,71.8475570678711,2636.65625,-26.653461456298828,-61.67179870605469,40.3537712097168,-5.335433483123779,32,13899.6
4963,1654578929.7881343,24957440,42.57537841796875,1763.1090087890625,278.4328918457031,141.0095977783203,142.75332641601562,-5.330036640167236,32,13899.6
4964,1654578931.2161,24960000,44.62091064453125,2243.405517578125,-81.31378173828125,-102.98480224609375,26.989574432373047,-5.3185577392578125,32,13899.6
4965,1654578932.6173801,24962560,16.96011734008789,1760.2601318359375,-129.13943481445312,-170.0161590576172,46.226322174072266,-5.3495917320251465,32,13904.6
4966,1654578935.6560965,24967680,16.559707641601562,2529.718017578125,624.6597290039062,367.55523681640625,262.4249572753906,-5.320498943328857,32,13904.6
4967,1654578937.1099925,24970240,12.089591979980469,2203.951171875,-111.7254409790039,-124.54517364501953,18.131038665771484,-5.311304092407227,32,13909.6
4968,1654578940.021892,24975360,14.369882583618164,2702.387451171875,293.7287902832031,193.88121032714844,105.1915283203125,-5.34397029876709,32,13909.6
4969,1654578941.391047,24977920,44.39262771606445,2043.5648193359375,214.06593322753906,123.61228942871094,95.80160522460938,-5.347962379455566,32,13909.6
4970,1654578942.813183,24980480,60.899105072021484,2752.421875,-75.5040054321289,-94.06926727294922,23.89038848876953,-5.325124263763428,32,13914.6
4971,1654578944.1836498,24983040,76.24897003173828,2238.84765625,245.21104431152344,168.0875244140625,82.447021484375,-5.323495388031006,32,13914.6
4972,1654578945.5868423,24985600,36.77022171020508,2454.792236328125,-70.91152954101562,-100.40325927734375,34.81934356689453,-5.327610015869141,32,13914.6
4973,1654578946.969659,24988160,0.6544843316078186,1880.7203369140625,-106.30486297607422,-116.4072494506836,15.42885971069336,-5.326472759246826,32,13919.6
4974,1654578948.369376,24990720,81.04829406738281,1768.720703125,-19.11715316772461,-56.084774017333984,42.301109313964844,-5.333487510681152,32,13919.6
4975,1654578951.1795108,24995840,7.139565467834473,2792.1328125,-32.022727966308594,-62.325687408447266,35.6378288269043,-5.334868431091309,32,13919.6
4976,1654578952.6568503,24998400,71.12428283691406,2957.829833984375,169.3174591064453,67.80069732666016,106.84854125976562,-5.3317766189575195,32,13924.6
4977,1654578954.0474012,25000960,55.902076721191406,1761.4808349609375,105.38717651367188,60.71049880981445,50.00016784667969,-5.323488235473633,32,13924.6
4978,1654578956.8534606,25006080,3.5696840286254883,1861.0445556640625,-59.02101135253906,-72.4173812866211,18.66716766357422,-5.270798206329346,32,13929.6
4979,1654578958.258064,25008640,97.0655288696289,2348.98681640625,193.80984497070312,105.56355285644531,93.54712677001953,-5.300838470458984,32,13929.6
4980,1654578961.158026,25013760,-35.43008041381836,1932.419189453125,80.98224639892578,46.44870376586914,39.85508728027344,-5.3215413093566895,32,13929.6
4981,1654578962.5379045,25016320,-15.440763473510742,2304.841064453125,99.26663970947266,64.55145263671875,40.007450103759766,-5.292262077331543,32,13934.6
4982,1654578966.6849167,25024000,120.68498229980469,2067.815673828125,681.4954833984375,378.88018798828125,307.9134826660156,-5.298202037811279,32,13939.6
4983,1654578968.1010306,25026560,0.5996887683868408,1564.2945556640625,435.3935546875,222.58926391601562,218.08258056640625,-5.278287887573242,32,13939.6
4984,1654578969.505179,25029120,51.495269775390625,2630.719970703125,111.97335052490234,37.305015563964844,79.92552185058594,-5.257189750671387,32,13939.6
4985,1654578970.9621844,25031680,43.80072784423828,2024.2574462890625,419.0133361816406,229.00839233398438,195.2268829345703,-5.221957206726074,32,13939.6
