# _tick,_time,train_seconds,step,mean_episode_return,mean_episode_step,total_loss,pg_loss,baseline_loss,entropy_loss,learner_queue_size
11148,1654772475.0305593,22836.1,71377920,28.799760818481445,1412.9248046875,316.7164306640625,263.0916748046875,67.79547119140625,-14.170714378356934,64
11149,1654772476.7641494,22836.1,71383040,63.81434631347656,1710.3992919921875,20.41106414794922,3.16864013671875,31.36610221862793,-14.123680114746094,64
11150,1654772478.608069,22841.1,71388160,59.83350372314453,1664.572265625,-58.96268081665039,-78.81443786621094,33.99076843261719,-14.139010429382324,64
11151,1654772480.426324,22841.1,71393280,29.039283752441406,1522.2183837890625,18.63269805908203,-3.8809051513671875,36.61790084838867,-14.104297637939453,64
11152,1654772482.3226573,22841.1,71398400,70.28720092773438,1602.1435546875,85.87466430664062,51.87248992919922,47.932411193847656,-13.930240631103516,64
11153,1654772484.0871809,22846.1,71403520,2.93963885307312,1706.7054443359375,-145.84341430664062,-141.55030822753906,9.522517204284668,-13.815632820129395,64
11154,1654772485.810075,22846.1,71408640,30.969806671142578,1630.0589599609375,-92.9212646484375,-99.95242309570312,20.94072723388672,-13.909566879272461,64
11155,1654772487.5807455,22846.1,71413760,49.00249481201172,1645.6207275390625,-41.069541931152344,-69.82476043701172,42.74067306518555,-13.985456466674805,64
11156,1654772489.3024848,22851.1,71418880,0.4929746091365814,1730.653564453125,-264.6069030761719,-273.2772216796875,22.677955627441406,-14.007634162902832,64
11157,1654772491.160871,22851.1,71424000,-2.629997968673706,1466.986328125,113.74077606201172,87.69862365722656,40.068965911865234,-14.026820182800293,64
11158,1654772494.7442126,22856.1,71434240,53.79371643066406,1592.380859375,632.2305297851562,563.9197998046875,82.330322265625,-14.019610404968262,64
11159,1654772496.6713004,22856.1,71439360,68.601318359375,1600.9110107421875,-16.45514488220215,-30.919002532958984,28.468971252441406,-14.00511360168457,64
11160,1654772500.331487,22861.1,71449600,76.14002227783203,1777.6265869140625,290.89422607421875,240.23080444335938,64.7576675415039,-14.094239234924316,64
11161,1654772502.1847053,22861.1,71454720,69.71293640136719,1548.7340087890625,-6.634923934936523,-24.851734161376953,32.330360412597656,-14.113550186157227,64
11162,1654772504.0183518,22866.1,71459840,77.92083740234375,1947.5433349609375,-102.2642822265625,-114.31736755371094,26.099803924560547,-14.046725273132324,64
11163,1654772505.7462037,22866.1,71464960,12.85627269744873,1681.1431884765625,256.120849609375,205.7030487060547,64.465087890625,-14.047289848327637,64
11164,1654772507.505461,22866.1,71470080,36.92563247680664,1609.3016357421875,148.2567138671875,111.13086700439453,51.152000427246094,-14.02614974975586,64
11165,1654772509.3789675,22871.1,71475200,77.26850891113281,1730.231689453125,262.0406188964844,185.03578186035156,91.07576751708984,-14.070917129516602,64
11166,1654772511.1420052,22871.1,71480320,29.947418212890625,1786.2752685546875,164.07839965820312,115.8184814453125,62.26874923706055,-14.008842468261719,64
11167,1654772512.8741846,22871.1,71485440,25.576847076416016,1596.5816650390625,-35.34100341796875,-74.36690521240234,53.01496124267578,-13.989059448242188,64
11168,1654772514.746374,22876.1,71490560,11.27971076965332,1790.4124755859375,1311.1451416015625,653.6968383789062,671.39208984375,-13.94375228881836,64
11169,1654772516.5617313,22876.1,71495680,15.485223770141602,1497.317626953125,109.94001770019531,67.09580993652344,56.77195739746094,-13.927748680114746,64
11170,1654772518.3577812,22881.1,71500800,23.239652633666992,1781.7750244140625,37.32328796386719,13.451000213623047,37.80974578857422,-13.937456130981445,64
11171,1654772520.069793,22881.1,71505920,37.12002944946289,1822.1702880859375,354.6478271484375,323.02947998046875,45.46923065185547,-13.850893020629883,64
11172,1654772521.7499087,22881.1,71511040,60.12297821044922,1293.3197021484375,38.29910659790039,-15.078346252441406,67.20220184326172,-13.824748039245605,64
11173,1654772523.515286,22886.2,71516160,78.41226196289062,1974.3853759765625,-32.48386001586914,-59.65367889404297,40.958251953125,-13.788434028625488,64
11174,1654772528.8952105,22891.2,71531520,41.895957946777344,1225.2593994140625,-22.02229118347168,-45.37625503540039,37.12419509887695,-13.770231246948242,64
11175,1654772530.7242727,22891.2,71536640,38.3100471496582,1463.2513427734375,315.08868408203125,257.0817565917969,71.77301788330078,-13.766085624694824,64
11176,1654772534.1779053,22896.2,71546880,120.53489685058594,1290.0546875,-150.0179443359375,-176.39373779296875,40.22566223144531,-13.849874496459961,64
11177,1654772535.870256,22896.2,71552000,71.51110076904297,1769.9189453125,-148.13714599609375,-174.96212768554688,40.68101119995117,-13.856040000915527,64
11178,1654772537.6727855,22896.2,71557120,136.1399383544922,1507.649658203125,184.07025146484375,159.962890625,37.929931640625,-13.822568893432617,64
11179,1654772539.4910204,22901.2,71562240,74.11931610107422,1621.1419677734375,-6.412907600402832,-49.4126091003418,56.829673767089844,-13.829972267150879,64
11180,1654772541.2774138,22901.2,71567360,65.96790313720703,1397.935546875,-348.130615234375,-354.7209777832031,20.56772232055664,-13.977340698242188,64
11181,1654772543.0849984,22901.2,71572480,34.439414978027344,1823.5279541015625,-173.50804138183594,-190.58792114257812,31.08112144470215,-14.001242637634277,64
11182,1654772544.795343,22906.2,71577600,71.42875671386719,1609.3388671875,176.26368713378906,117.81985473632812,72.49725341796875,-14.053421974182129,64
11183,1654772548.2806997,22911.2,71587840,70.45972442626953,1774.279296875,89.54297637939453,62.39925003051758,41.2321662902832,-14.088438987731934,64
11184,1654772550.1090107,22911.2,71592960,38.02067565917969,1357.6741943359375,183.82296752929688,148.088134765625,49.78675842285156,-14.051920890808105,64
11185,1654772551.9064877,22911.2,71598080,59.07920455932617,1769.2943115234375,-85.93330383300781,-105.37662506103516,33.44475173950195,-14.001436233520508,64
11186,1654772557.1883714,22916.2,71613440,39.196022033691406,1760.9910888671875,-83.59271240234375,-103.46672821044922,33.925086975097656,-14.051071166992188,64
11187,1654772559.0316133,22921.2,71618560,0.2400030940771103,1522.5042724609375,-34.366493225097656,-50.09204864501953,29.787254333496094,-14.061697959899902,64
11188,1654772562.6129513,22921.2,71628800,80.76412963867188,1800.7938232421875,-146.3538055419922,-165.4297332763672,33.17766571044922,-14.10173511505127,64
11189,1654772564.4544578,22926.2,71633920,27.41506004333496,1788.4774169921875,171.13291931152344,101.63238525390625,83.58531188964844,-14.084772109985352,64
11190,1654772566.2701695,22926.2,71639040,47.349910736083984,1562.0379638671875,40.644222259521484,4.258983612060547,50.348819732666016,-13.963582038879395,64
11191,1654772568.1694233,22926.2,71644160,20.98956871032715,1805.2437744140625,-104.61762237548828,-111.19486999511719,20.494747161865234,-13.91750431060791,64
11192,1654772569.918053,22931.2,71649280,117.28910827636719,1751.677001953125,180.4864044189453,147.29534912109375,47.13947677612305,-13.948424339294434,64
11193,1654772571.6585162,22931.2,71654400,28.309494018554688,1853.9130859375,8.556915283203125,-3.667724609375,26.196887969970703,-13.972248077392578,64
11194,1654772573.3758638,22936.2,71659520,31.85029411315918,1838.439453125,344.7691650390625,184.71273803710938,173.9485321044922,-13.892085075378418,64
11195,1654772575.1716845,22936.2,71664640,26.36985969543457,1707.336181640625,-51.474700927734375,-68.64808654785156,31.096784591674805,-13.923402786254883,64
11196,1654772576.9083219,22936.2,71669760,93.44849395751953,1719.78515625,-137.16517639160156,-141.78317260742188,18.558338165283203,-13.940342903137207,64
11197,1654772578.768069,22941.2,71674880,-14.670365333557129,1884.5062255859375,-148.28292846679688,-160.88656616210938,26.57273292541504,-13.969101905822754,64
11198,1654772580.7389922,22941.2,71680000,57.963321685791016,1878.0244140625,-103.5645523071289,-146.25216674804688,56.66954040527344,-13.981924057006836,64
11199,1654772584.2825255,22946.2,71690240,46.427974700927734,1781.2666015625,-148.76490783691406,-162.17047119140625,27.360164642333984,-13.954606056213379,64
11200,1654772587.814332,22946.2,71700480,64.74640655517578,1732.1343994140625,126.98321533203125,103.41468811035156,37.64036178588867,-14.0718355178833,64
11201,1654772589.6199312,22951.2,71705600,57.562896728515625,1870.6922607421875,77.2812728881836,34.29051971435547,57.07038879394531,-14.079636573791504,64
11202,1654772591.6121361,22951.2,71710720,39.71128463745117,1828.4710693359375,-74.11940002441406,-83.37020874023438,23.355533599853516,-14.104724884033203,64
11203,1654772593.3253822,22956.2,71715840,101.11067962646484,1597.8521728515625,358.084716796875,288.3267517089844,83.88678741455078,-14.128808975219727,64
11204,1654772595.1357965,22956.2,71720960,54.6429328918457,1926.7196044921875,-204.90213012695312,-234.88812255859375,44.114845275878906,-14.128837585449219,64
11205,1654772596.9390435,22956.2,71726080,30.300580978393555,1718.950439453125,-203.1154327392578,-214.04286193847656,25.0943546295166,-14.16693115234375,64
11206,1654772598.71901,22961.2,71731200,34.845176696777344,1469.175048828125,191.99398803710938,139.06243896484375,67.13196563720703,-14.200416564941406,64
11207,1654772600.6024404,22961.2,71736320,38.76078414916992,1958.5546875,-309.9229431152344,-312.8572082519531,17.112850189208984,-14.178600311279297,64
11208,1654772602.3074539,22961.2,71741440,83.3736801147461,1693.870361328125,-265.1162414550781,-263.8843994140625,12.979621887207031,-14.211447715759277,64
11209,1654772604.098882,22966.2,71746560,9.520065307617188,1634.9105224609375,167.616943359375,118.08734130859375,63.76789093017578,-14.23827838897705,64
11210,1654772605.914616,22966.2,71751680,25.624879837036133,1678.9761962890625,497.58062744140625,423.8179931640625,87.944091796875,-14.181468963623047,64
11211,1654772607.694266,22966.2,71756800,10.775724411010742,1735.77734375,40.3660888671875,24.655616760253906,29.84859848022461,-14.138126373291016,64
11212,1654772609.507632,22971.2,71761920,36.889217376708984,1558.3646240234375,-123.07109832763672,-142.49609375,33.53035354614258,-14.105352401733398,64
11213,1654772613.0441096,22971.2,71772160,105.64389038085938,1573.5875244140625,-121.3754653930664,-135.84918212890625,28.562286376953125,-14.088567733764648,64
11214,1654772614.7349515,22976.2,71777280,3.4197328090667725,1708.3250732421875,363.743896484375,320.60919189453125,57.25160217285156,-14.116869926452637,64
11215,1654772616.5312734,22976.2,71782400,23.334272384643555,1683.593994140625,-147.01943969726562,-162.67657470703125,29.742435455322266,-14.085291862487793,64
11216,1654772618.3584507,22981.2,71787520,29.5510196685791,1821.526611328125,-156.32969665527344,-156.4075927734375,14.148492813110352,-14.070595741271973,64
11217,1654772620.064984,22981.2,71792640,5.223175048828125,1406.9095458984375,-72.486328125,-91.92529296875,33.52546691894531,-14.086503982543945,64
11218,1654772621.8804064,22981.2,71797760,28.740528106689453,1791.8074951171875,63.22376251220703,43.648494720458984,33.741455078125,-14.166190147399902,64
11219,1654772623.686937,22986.2,71802880,49.796390533447266,1637.01953125,532.698974609375,307.2419738769531,239.6475067138672,-14.19051456451416,64
11220,1654772627.185981,22986.2,71813120,50.56657791137695,1640.032470703125,-180.26898193359375,-185.1253662109375,18.916479110717773,-14.060091018676758,64
11221,1654772628.9806805,22991.2,71818240,30.67989730834961,1504.236328125,683.0914916992188,551.2890014648438,145.90374755859375,-14.101283073425293,64
11222,1654772630.7222502,22991.2,71823360,100.72821044921875,1753.0360107421875,88.81438446044922,65.51472473144531,37.36378479003906,-14.064123153686523,64
11223,1654772634.4231226,22996.2,71833600,90.32039642333984,1942.740478515625,287.05975341796875,214.76039123535156,86.28520965576172,-13.985844612121582,64
11224,1654772636.1446385,22996.2,71838720,63.24858093261719,1730.7164306640625,-441.8531188964844,-448.09771728515625,20.185089111328125,-13.94049072265625,64
11225,1654772637.9546683,22996.2,71843840,58.97050094604492,1601.5035400390625,-92.84739685058594,-105.42604064941406,26.53866958618164,-13.960018157958984,64
11226,1654772639.7301714,23001.2,71848960,39.124427795410156,1739.3909912109375,-190.40354919433594,-205.63882446289062,29.266197204589844,-14.030922889709473,64
11227,1654772641.4811058,23001.2,71854080,44.59815216064453,1525.3255615234375,-146.4169464111328,-155.09912109375,22.737749099731445,-14.055571556091309,64
11228,1654772643.384002,23006.3,71859200,51.6254997253418,1686.3421630859375,232.0061798095703,186.23284912109375,59.82240295410156,-14.049076080322266,64
11229,1654772645.1433077,23006.3,71864320,41.66460418701172,1806.064453125,164.9153289794922,145.2421417236328,33.667415618896484,-13.994230270385742,64
11230,1654772646.8540766,23006.3,71869440,50.72578430175781,1412.9813232421875,-198.21734619140625,-209.9144744873047,25.6280574798584,-13.930930137634277,64
11231,1654772648.6527169,23011.3,71874560,31.639678955078125,1581.6431884765625,181.5944061279297,94.15595245361328,101.41609191894531,-13.977644920349121,64
11232,1654772650.5151792,23011.3,71879680,83.81217956542969,1675.0858154296875,98.78257751464844,62.48583984375,50.183528900146484,-13.886797904968262,64
11233,1654772652.2976665,23011.3,71884800,47.67109680175781,1780.6160888671875,129.7955780029297,99.07310485839844,44.613162994384766,-13.890680313110352,64
11234,1654772654.0690386,23016.3,71889920,79.11884307861328,1478.7171630859375,-27.227632522583008,-43.066741943359375,29.86386489868164,-14.024755477905273,64
11235,1654772655.9225569,23016.3,71895040,-1.9352741241455078,1771.849609375,-148.7535858154297,-155.99722290039062,21.27699851989746,-14.033357620239258,64
11236,1654772657.6125677,23016.3,71900160,28.24510383605957,1484.595947265625,-76.40070343017578,-96.50292205810547,34.20978546142578,-14.107564926147461,64
11237,1654772659.2828047,23021.3,71905280,108.13318634033203,1692.919921875,7.047347068786621,-12.189597129821777,33.38898468017578,-14.152039527893066,64
11238,1654772661.0419846,23021.3,71910400,62.12208557128906,1334.9381103515625,-78.37911987304688,-104.63589477539062,40.330650329589844,-14.073873519897461,64
11239,1654772662.7590578,23021.3,71915520,69.96174621582031,1764.2664794921875,-40.47443389892578,-55.59163284301758,29.178325653076172,-14.061128616333008,64
11240,1654772664.4451382,23026.3,71920640,104.49910736083984,1524.763916015625,507.4437255859375,458.3731384277344,63.16067886352539,-14.090083122253418,64
11241,1654772666.2080066,23026.3,71925760,67.12955474853516,1754.3990478515625,-127.40094757080078,-138.6043701171875,25.276458740234375,-14.073036193847656,64
11242,1654772667.934266,23026.3,71930880,66.3404769897461,1663.678955078125,355.309326171875,299.38482666015625,70.02032470703125,-14.095809936523438,64
11243,1654772669.7747521,23031.3,71936000,27.926563262939453,1653.4888916015625,-91.66356658935547,-106.59695434570312,29.011919021606445,-14.078529357910156,64
11244,1654772671.7111957,23031.3,71941120,91.48880004882812,1552.642822265625,-274.3714599609375,-270.7746887207031,10.460468292236328,-14.057266235351562,64
11245,1654772673.51581,23036.3,71946240,45.72023010253906,1960.9495849609375,-21.27032470703125,-40.23755645751953,33.04157257080078,-14.0743408203125,64
11246,1654772675.3069117,23036.3,71951360,118.5810775756836,1493.7293701171875,399.8129577636719,339.0279541015625,74.72343444824219,-13.93845272064209,64
11247,1654772677.1526465,23036.3,71956480,-11.91019058227539,1594.4124755859375,-57.793922424316406,-62.02425765991211,18.157669067382812,-13.927334785461426,64
11248,1654772680.505493,23041.3,71966720,5.699695587158203,1462.377197265625,635.665283203125,527.0811767578125,122.53742218017578,-13.953277587890625,64
11249,1654772685.7020428,23046.3,71982080,116.5475082397461,1676.9945068359375,-193.28274536132812,-199.1727752685547,19.760047912597656,-13.87001895904541,64
11250,1654772687.520104,23046.3,71987200,39.54023742675781,1645.9742431640625,83.97924041748047,47.81868362426758,50.069095611572266,-13.908539772033691,64
11251,1654772689.2824209,23051.3,71992320,59.375938415527344,1827.076171875,-15.984925270080566,-45.673377990722656,43.647735595703125,-13.959282875061035,64
11252,1654772690.9428277,23051.3,71997440,80.49021911621094,1602.0220947265625,-123.70597839355469,-137.61151123046875,27.77755355834961,-13.872026443481445,64
11253,1654772692.756343,23051.3,72002560,104.14012145996094,1839.316650390625,146.0730743408203,90.28103637695312,69.73086547851562,-13.938833236694336,64
11254,1654772694.4739153,23056.3,72007680,39.69032287597656,1785.6297607421875,-44.10020065307617,-49.9040412902832,19.735675811767578,-13.931836128234863,64
11255,1654772696.2530222,23056.3,72012800,59.4542350769043,1714.2469482421875,-308.3184509277344,-299.4073486328125,5.130306243896484,-14.04140853881836,64
11256,1654772698.015805,23056.3,72017920,56.900569915771484,1776.1044921875,-67.92717742919922,-75.2601318359375,21.397464752197266,-14.064510345458984,64
11257,1654772699.869859,23061.3,72023040,16.463565826416016,1764.4622802734375,-110.76315307617188,-121.18783569335938,24.571857452392578,-14.14716911315918,64
11258,1654772701.6865351,23061.3,72028160,63.00916290283203,1914.8734130859375,-123.79398345947266,-125.9792251586914,16.289350509643555,-14.104107856750488,64
11259,1654772703.4471288,23066.3,72033280,69.60333251953125,1400.7119140625,192.8468017578125,155.42686462402344,51.57717514038086,-14.157240867614746,64
11260,1654772705.17057,23066.3,72038400,62.54903793334961,1937.2591552734375,-178.419921875,-189.55184936523438,25.293439865112305,-14.161514282226562,64
11261,1654772706.8534844,23066.3,72043520,45.15372848510742,1688.204345703125,-79.93233489990234,-98.6462631225586,32.89939880371094,-14.185469627380371,64
11262,1654772708.6606884,23071.3,72048640,7.546529769897461,1448.1851806640625,153.3796844482422,109.37269592285156,58.17705154418945,-14.170063018798828,64
11263,1654772712.2640011,23071.3,72058880,14.065231323242188,1670.3914794921875,280.989013671875,245.80706787109375,49.311798095703125,-14.129841804504395,64
11264,1654772714.0098479,23076.3,72064000,69.9689712524414,1553.7030029296875,370.1108703613281,304.7861328125,79.43107604980469,-14.10636043548584,64
11265,1654772715.732142,23076.3,72069120,23.136098861694336,1887.9251708984375,31.516098022460938,-10.650362014770508,56.2613525390625,-14.094893455505371,64
11266,1654772717.5460103,23076.3,72074240,42.648746490478516,1782.596923828125,-84.28707885742188,-105.59373474121094,35.399200439453125,-14.092541694641113,64
11267,1654772719.2529414,23081.3,72079360,21.85959243774414,1605.6336669921875,23.98595428466797,9.042448043823242,28.977434158325195,-14.033928871154785,64
11268,1654772721.0684516,23081.3,72084480,30.295209884643555,1611.068603515625,288.52886962890625,240.94967651367188,61.536521911621094,-13.957334518432617,64
11269,1654772722.794529,23081.3,72089600,42.311500549316406,1704.443603515625,-325.73480224609375,-346.82537841796875,34.87312698364258,-13.782563209533691,64
11270,1654772724.6171873,23086.3,72094720,26.395671844482422,1702.798828125,271.00738525390625,220.29331970214844,64.84308624267578,-14.129037857055664,64
11271,1654772726.4958124,23086.3,72099840,11.328185081481934,1838.5867919921875,-182.30484008789062,-216.18014526367188,47.98664093017578,-14.111329078674316,64
11272,1654772728.4886703,23091.3,72104960,39.03840637207031,1705.4136962890625,-22.255970001220703,-42.452152252197266,34.26902389526367,-14.072842597961426,64
11273,1654772730.2600007,23091.3,72110080,-7.340073108673096,1705.9609375,236.52500915527344,186.52474975585938,63.9561882019043,-13.955938339233398,64
11274,1654772731.987147,23091.3,72115200,45.070735931396484,1711.8642578125,144.83457946777344,90.19981384277344,68.54598999023438,-13.91122055053711,64
11275,1654772733.7258472,23096.3,72120320,23.859663009643555,1759.852783203125,-225.8976593017578,-219.92169189453125,7.848238945007324,-13.82420539855957,64
11276,1654772735.6485445,23096.3,72125440,56.13593673706055,1572.8154296875,163.55198669433594,113.59697723388672,63.80840301513672,-13.853389739990234,64
11277,1654772737.506478,23096.3,72130560,62.72966766357422,1798.5015869140625,13.473389625549316,-4.066028594970703,31.375587463378906,-13.836169242858887,64
11278,1654772739.3628757,23101.3,72135680,77.43868255615234,1553.38671875,-197.5511016845703,-200.35874938964844,16.57377815246582,-13.766125679016113,64
11279,1654772741.247529,23101.3,72140800,45.60226821899414,1293.240478515625,600.643798828125,517.8729248046875,96.54706573486328,-13.776195526123047,64
11280,1654772742.9760342,23101.3,72145920,92.42101287841797,1682.1070556640625,-16.59796905517578,-53.954689025878906,51.106178283691406,-13.749458312988281,64
11281,1654772746.6245172,23106.4,72156160,48.90204620361328,1545.7017822265625,-42.168216705322266,-59.2208251953125,30.6344051361084,-13.581796646118164,64
11282,1654772748.5072856,23111.4,72161280,59.37496566772461,1728.7259521484375,3.9029808044433594,-16.37099838256836,33.831817626953125,-13.557838439941406,64
11283,1654772750.3477867,23111.4,72166400,-2.8304080963134766,1658.1336669921875,187.2564697265625,141.2222442626953,59.634490966796875,-13.600268363952637,64
11284,1654772752.0264015,23111.4,72171520,54.21080017089844,1819.9765625,-2.782014846801758,-19.269020080566406,29.981725692749023,-13.494720458984375,64
11285,1654772753.6967053,23116.4,72176640,87.6679916381836,1685.04296875,113.67262268066406,86.65647888183594,40.60821533203125,-13.592074394226074,64
11286,1654772757.1278148,23116.4,72186880,44.8265380859375,1589.9683837890625,-180.824951171875,-191.6230010986328,24.2939510345459,-13.495893478393555,64
11287,1654772758.8384671,23121.4,72192000,61.006290435791016,1659.3197021484375,-116.32461547851562,-128.3304443359375,25.549713134765625,-13.5438814163208,64
11288,1654772762.133174,23121.4,72202240,55.56636047363281,1614.7037353515625,-46.37032699584961,-72.79379272460938,39.996910095214844,-13.573444366455078,64
11289,1654772763.9164755,23126.4,72207360,23.06492805480957,1604.7457275390625,-37.33879852294922,-48.51106262207031,24.5505313873291,-13.378266334533691,64
11290,1654772765.7681172,23126.4,72212480,26.563621520996094,1838.7203369140625,806.0042114257812,599.518310546875,220.00491333007812,-13.518990516662598,64
11291,1654772767.6146314,23126.4,72217600,62.28596496582031,1601.1826171875,64.94667053222656,28.936172485351562,49.52027130126953,-13.50977611541748,64
11292,1654772771.062262,23131.4,72227840,66.40955352783203,1942.3094482421875,-211.7589569091797,-223.63475036621094,25.439990997314453,-13.564196586608887,64
11293,1654772772.850778,23131.4,72232960,65.06072235107422,1668.7469482421875,138.5401153564453,109.35916137695312,42.750572204589844,-13.569623947143555,64
11294,1654772774.6530812,23136.4,72238080,78.1761703491211,1738.435546875,106.10832214355469,75.64254760742188,43.984588623046875,-13.518816947937012,64
11295,1654772776.4046488,23136.4,72243200,53.915496826171875,1593.5220947265625,110.63603210449219,69.11701202392578,54.994651794433594,-13.47563362121582,64
11296,1654772780.1033528,23141.4,72253440,13.444828033447266,1394.5218505859375,33.53278732299805,15.110690116882324,31.885168075561523,-13.463069915771484,64
11297,1654772781.8489857,23141.4,72258560,64.39277648925781,1930.464111328125,-93.47374725341797,-124.58987426757812,44.538055419921875,-13.421930313110352,64
11298,1654772783.5061204,23146.4,72263680,21.924758911132812,1728.163330078125,-80.42750549316406,-92.52108764648438,25.592201232910156,-13.498617172241211,64
11299,1654772785.2106216,23146.4,72268800,52.21746826171875,1855.0328369140625,87.98680877685547,61.45266342163086,40.09947204589844,-13.565327644348145,64
11300,1654772786.9566126,23146.4,72273920,50.09543991088867,1711.7811279296875,12.108360290527344,-13.907875061035156,39.490074157714844,-13.473838806152344,64
11301,1654772788.7999184,23151.4,72279040,44.67948532104492,1803.8797607421875,-27.151844024658203,-44.71548843383789,30.930105209350586,-13.366459846496582,64
11302,1654772790.5476553,23151.4,72284160,96.9655990600586,1710.8787841796875,82.0455322265625,54.70188903808594,40.79507827758789,-13.451433181762695,64
11303,1654772792.3837907,23151.4,72289280,19.024845123291016,1681.899658203125,-36.399078369140625,-51.970123291015625,29.025659561157227,-13.454615592956543,64
11304,1654772794.0515003,23156.4,72294400,85.98921203613281,1911.2421875,211.7566680908203,156.98745727539062,68.23638916015625,-13.467180252075195,64
11305,1654772795.8099382,23156.4,72299520,94.76573181152344,2021.4163818359375,-194.57057189941406,-195.95999145507812,14.810968399047852,-13.421560287475586,64
11306,1654772797.4376128,23156.4,72304640,159.67691040039062,1846.31640625,-189.09033203125,-186.24002075195312,10.616373062133789,-13.46668815612793,64
11307,1654772800.950829,23161.4,72314880,50.3023681640625,1640.91015625,-238.7398681640625,-235.052734375,9.835043907165527,-13.522163391113281,64
11308,1654772802.7487316,23161.4,72320000,78.83807373046875,1657.5618896484375,-137.81715393066406,-165.07183837890625,40.81309509277344,-13.558412551879883,64
11309,1654772806.2941303,23166.4,72330240,-3.109997510910034,1764.4150390625,-108.94892883300781,-109.60263061523438,14.331274032592773,-13.677573204040527,64
11310,1654772808.1582217,23166.4,72335360,43.79380416870117,1959.2581787109375,33.919891357421875,5.026969909667969,42.634456634521484,-13.741533279418945,64
11311,1654772809.9099646,23171.4,72340480,84.62890625,1860.4879150390625,422.2648010253906,374.86810302734375,61.13416290283203,-13.737445831298828,64
11312,1654772811.6884418,23171.4,72345600,54.26490783691406,1648.0419921875,219.1652069091797,187.31048583984375,45.587493896484375,-13.732771873474121,64
11313,1654772817.202902,23176.4,72360960,6.656854152679443,1641.4100341796875,-14.475602149963379,-50.584381103515625,49.94493103027344,-13.836152076721191,64
11314,1654772820.6214263,23181.4,72371200,77.51034545898438,1834.8138427734375,-276.1783142089844,-280.1733093261719,17.809757232666016,-13.8147611618042,64
11315,1654772822.2617302,23181.4,72376320,28.931066513061523,1569.423095703125,533.7484741210938,309.5108642578125,238.082275390625,-13.844691276550293,64
11316,1654772824.1065767,23186.4,72381440,5.4437103271484375,1614.134033203125,-70.95185089111328,-83.26248931884766,26.215835571289062,-13.905196189880371,64
11317,1654772826.1519322,23186.4,72386560,31.75696563720703,1772.338134765625,-39.20329284667969,-63.2993278503418,37.98223876953125,-13.886205673217773,64
11318,1654772827.8709095,23186.4,72391680,57.1761474609375,1743.6136474609375,-196.88674926757812,-191.37088012695312,8.329081535339355,-13.844951629638672,64
11319,1654772831.0668774,23191.4,72401920,136.6198272705078,1705.3597412109375,56.58588790893555,32.881343841552734,37.55192565917969,-13.84738540649414,64
11320,1654772832.6453662,23191.4,72407040,23.680923461914062,1831.666015625,136.16232299804688,117.42202758789062,32.546142578125,-13.805841445922852,64
11321,1654772834.2925458,23196.4,72412160,10.924820899963379,1524.2242431640625,182.55262756347656,155.45904541015625,40.99108123779297,-13.897510528564453,64
11322,1654772837.5392628,23196.4,72422400,63.418392181396484,1719.183837890625,187.3723602294922,140.04449462890625,61.16390609741211,-13.836048126220703,64
11323,1654772839.2732425,23201.4,72427520,5.298832893371582,1909.953125,-84.5370101928711,-97.92144775390625,27.184810638427734,-13.800375938415527,64
11324,1654772840.9571545,23201.4,72432640,49.72494125366211,1635.9930419921875,-123.80677032470703,-127.4434814453125,17.43390655517578,-13.797194480895996,64
11325,1654772842.499952,23201.4,72437760,34.01887893676758,1840.0682373046875,73.49198913574219,43.951019287109375,43.39275360107422,-13.85178279876709,64
11326,1654772844.1350653,23206.4,72442880,50.542327880859375,1817.6190185546875,-60.98839569091797,-70.42137145996094,23.30891990661621,-13.875946044921875,64
11327,1654772845.689302,23206.4,72448000,19.437562942504883,1714.2203369140625,771.7196655273438,572.775634765625,212.75579833984375,-13.811789512634277,64
11328,1654772847.2538695,23206.4,72453120,35.919776916503906,1795.841796875,16.5621337890625,-15.749679565429688,46.119773864746094,-13.80795955657959,64
11329,1654772848.8495173,23211.4,72458240,37.8582763671875,1757.2734375,-144.41116333007812,-160.8617706298828,30.26529312133789,-13.814682960510254,64
11330,1654772850.425942,23211.4,72463360,103.24768829345703,1693.4559326171875,169.22462463378906,123.92436218261719,59.11186981201172,-13.811602592468262,64
11331,1654772852.0439703,23211.4,72468480,25.704782485961914,1853.813720703125,-173.0778350830078,-178.57098388671875,19.27601432800293,-13.78286361694336,64
11332,1654772853.703358,23216.4,72473600,15.834867477416992,1834.469970703125,-42.67591094970703,-64.4996566772461,35.660430908203125,-13.836686134338379,64
11333,1654772855.263149,23216.4,72478720,-14.900374412536621,1562.9656982421875,65.16270446777344,43.3980712890625,35.55354309082031,-13.788907051086426,64
11334,1654772856.8243,23216.4,72483840,60.71038818359375,1795.0791015625,264.04718017578125,201.71107482910156,76.1124496459961,-13.776326179504395,64
11335,1654772858.4628916,23216.4,72488960,50.75588607788086,1791.4656982421875,-182.1048583984375,-182.13540649414062,13.804391860961914,-13.773855209350586,64
11336,1654772860.109249,23221.4,72494080,35.41278076171875,1845.8551025390625,162.56153869628906,109.68220520019531,66.66145324707031,-13.782122611999512,64
11337,1654772861.804572,23221.4,72499200,9.829898834228516,1186.3271484375,69.44381713867188,31.523759841918945,51.619171142578125,-13.699110984802246,64
